"branch_id","mu","Lambda","sorted_position","n_halfwaves_left","n_halfwaves_right","nearest_left_reference_family","nearest_right_reference_family","left_bending_energy_fraction","right_bending_energy_fraction","localization_ratio","arm_bias","left_tip_amplitude_fraction","right_tip_amplitude_fraction"
"bending_desc_02","0.90000000000000002","2.421427230787236","1","1","1","1","1","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0","7.0685636154572329","3","2","2","2","2","0.50000000036494008","0.49999999963505998","1.0000000014597603","-7.2988010080266008E-10","NA","NA"
"bending_desc_04","0.012500000000000001","7.0582831621465578","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.01375","7.0561764743244355","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.016250000000000001","7.0514251755418123","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.018749999999999999","7.0459897637043278","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.021250000000000002","7.0399121844638817","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.02375","7.0332358644294857","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.025000000000000001","7.02968690132625","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.026249999999999999","7.0260046904413151","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.028750000000000001","7.0182621346842637","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.03125","7.0100505670073119","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.033750000000000002","7.0014107605868308","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.036249999999999998","6.9923814425069626","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.037499999999999999","6.9877322313732986","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.03875","6.9829991601296824","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.041250000000000002","6.9732980523699917","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.043749999999999997","6.9633098931697681","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.046249999999999999","6.9530640996161255","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.048750000000000002","6.9425877318492306","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.050000000000000003","6.9372709354355226","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.051249999999999997","6.9319056811480042","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.053749999999999999","6.9210408215479227","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.056250000000000001","6.9100140217429216","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.058749999999999997","6.8988443874169905","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.061249999999999999","6.8875494307137748","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.0625","6.8818599895838846","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.063750000000000001","6.8761450792280874","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.066250000000000003","6.8646459735876126","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.068750000000000006","6.8530654313828352","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.071249999999999994","6.8414156859641526","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.073749999999999996","6.8297079414046955","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.074999999999999997","6.8238355693368176","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.087499999999999994","6.7646984271111128","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.088749999999999996","6.758764665659232","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.091249999999999998","6.7468972044587776","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.09375","6.7350347297105415","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.096250000000000002","6.72318275216064","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.098750000000000004","6.7113465016032023","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.10000000000000001","6.7054357896246728","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.10125000000000001","6.6995308082874709","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.10375","6.6877402779131065","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.10625","6.6759792791493933","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.10875","6.6642519704111045","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.11125","6.6525622657755399","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.1125","6.6467327413997328","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.11375","6.6409139836643787","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.11625000000000001","6.6293107854582205","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.11874999999999999","6.6177561499899102","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.12125","6.6062535594674952","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.12375","6.5948063444260576","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.125","6.5891045546058393","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.12625","6.5834177971070291","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.12875","6.5720911873312495","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.13125000000000001","6.5608297441077115","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.13375000000000001","6.5496366172331673","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.13625000000000001","6.5385151099661591","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.13750000000000001","6.532982198721017","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.13875000000000001","6.5274684260665197","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.14124999999999999","6.5164998144930761","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.14374999999999999","6.5056126660081759","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.14624999999999999","6.4948103276403621","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.14874999999999999","6.48409630684458","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.14999999999999999","6.4787734998041584","3","2","2","2","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.15125","6.4734741691244304","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.15375","6.4629476152607968","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.15625","6.4525204693954175","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.15875","6.442196687056887","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.16125","6.43198043712305","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.16250000000000001","6.4269139806933397","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.16375000000000001","6.4218760859430359","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.16625000000000001","6.4118880928850723","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.16875000000000001","6.4020212507681453","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.17125000000000001","6.3922805515821324","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.17374999999999999","6.3826712649557891","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.17499999999999999","6.3779176372904081","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.17624999999999999","6.3731989695674756","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.17874999999999999","6.363869610080668","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.18124999999999999","6.3546892788378555","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.18375","6.345664672507108","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.18625","6.3368027487977452","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.1875","6.3324350826108038","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.18875","6.3281108878659031","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.19125","6.3195970152348062","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.19375000000000001","6.3112694590830216","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.19625000000000001","6.3031370401622002","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.19875000000000001","6.2952091709568698","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.20000000000000001","6.2913250137078327","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.20125000000000001","6.2874958187320376","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.20374999999999999","6.2800076565847052","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.20624999999999999","6.2727557004207526","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.20874999999999999","6.2657519657988878","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.21124999999999999","6.2590088872034846","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.21249999999999999","6.2557392302738899","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.21375","6.2525397125034328","3","2","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.21625","6.2463582516856828","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.21875","6.2404791425107344","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.22125","6.2349176673313034","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.22375","6.229689695788629","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.22500000000000001","6.2272059084658871","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.22625000000000001","6.2248117649534098","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.22875000000000001","6.2203010196731165","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.23125000000000001","6.2161750266047404","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.23375000000000001","6.2124517826100396","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.23624999999999999","6.2091496588721427","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.23749999999999999","6.2076622867818765","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.23874999999999999","6.2062870669398835","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.24124999999999999","6.2038824823784831","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.24374999999999999","6.2019540777728359","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.24625","6.2005197676035451","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.24875","6.1995968074447418","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.25","6.1993322866039513","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.25124999999999997","6.1992016165118269","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.25374999999999998","6.1993494123861907","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.25624999999999998","6.2000542266865137","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.25874999999999998","6.2013284884568467","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.26124999999999998","6.2031826327417141","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.26250000000000001","6.2043300169501086","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.26374999999999998","6.2056254363819399","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.26624999999999999","6.2086633731319516","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.26874999999999999","6.2123005442742691","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.27124999999999999","6.2165388714089485","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.27374999999999999","6.2213780268701644","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.27500000000000002","6.2240220560014645","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.27625","6.2268150779986557","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.27875","6.2328450420665105","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.28125","6.2394609052445826","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.28375","6.2466533759038843","3","1","2","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.28625","6.2544116288225631","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.28749999999999998","6.2584991445230465","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.28875000000000001","6.2627232669058186","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.29125000000000001","6.2715744487944791","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.29375000000000001","6.2809502579125143","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.29625000000000001","6.2908349170491764","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.29875000000000002","6.3012117935275498","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.29999999999999999","6.3065796443015101","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.30125000000000002","6.3120640395489351","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.30375000000000002","6.323374357834326","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.30625000000000002","6.3351251524091969","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.30875000000000002","6.34729911236278","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.31125000000000003","6.3598786933570643","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.3125","6.3663152332471702","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.31374999999999997","6.3728467091770495","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.31624999999999998","6.386186233043885","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.31874999999999998","6.3998804551690753","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.32124999999999998","6.4139130510450659","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.32374999999999998","6.4282679638307503","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.32500000000000001","6.4355613128832561","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.32624999999999998","6.4429294266694166","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.32874999999999999","6.4578818422905986","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.33124999999999999","6.4731102015772928","3","1","3","1","2","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.33374999999999999","6.4885993152081571","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.33624999999999999","6.5043343864184164","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.33750000000000002","6.5122895204985749","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.33875","6.5203007105874038","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.34125","6.5364835913602946","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.34375","6.5528682273066847","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.34625","6.5694397783979745","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.34875","6.5861830629217923","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.34999999999999998","6.5946141624516779","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.35125000000000001","6.6030824479485606","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.35375000000000001","6.6201221873242568","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.35625000000000001","6.6372856901057018","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.35875000000000001","6.6545556362954414","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.36125000000000002","6.671913853201711","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.36249999999999999","6.6806201523755888","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.375","6.7680366681824449","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.38750000000000001","6.8537381793669283","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.40000000000000002","6.9330793044105317","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.41249999999999998","6.9994542161692719","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.41375000000000001","7.0050827874144392","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.41625000000000001","7.0156933423619181","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.41875000000000001","7.025399655637405","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.42125000000000001","7.0341584951191534","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.42375000000000002","7.0419359395177601","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.42499999999999999","7.0454489443964272","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.42625000000000002","7.048708902027883","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.42875000000000002","7.0544663051409264","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.43125000000000002","7.0592088636405652","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.43375000000000002","7.0629490361971152","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.43625000000000003","7.0657101774975812","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.4375","7.0667336351773109","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.43874999999999997","7.0675250843071442","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.44124999999999998","7.0684340127567191","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.44374999999999998","7.0684834017652136","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.44624999999999998","7.0677236731050908","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.44874999999999998","7.0662074776925206","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.45000000000000001","7.0651825505321693","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.45124999999999998","7.0639885841995049","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.45374999999999999","7.0611197364945948","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.45624999999999999","7.0576527848017161","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.45874999999999999","7.0536375056202747","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.46124999999999999","7.0491206952207985","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.46250000000000002","7.0466882031990457","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.46375","7.0441464785095684","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.46625","7.0387557906500673","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.46875","7.0329866199954241","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.47125","7.0268735057584015","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.47375","7.0204484399924869","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.47499999999999998","7.017128006161494","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.48749999999999999","6.980710587430444","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.5","6.9401095555424952","3","1","3","1","3","0.11165670541936433","0.88834329458063566","7.9560228043999999","0.77668658916127131","NA","NA"
"bending_desc_04","0.51249999999999996","6.8969768630719628","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.52500000000000002","6.8523435278386371","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.53749999999999998","6.8068690270354857","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.55000000000000004","6.760985576021258","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.5625","6.7149840505870522","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.57499999999999996","6.669064217299324","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.58750000000000002","6.6233640760321899","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.59999999999999998","6.5779822781941224","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.61250000000000004","6.5329872974481393","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.625","6.4884276561469614","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.63749999999999996","6.4443351826299731","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.65000000000000002","6.4007329726913449","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.66249999999999998","6.3576319315687684","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.67500000000000004","6.315037095410112","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.6875","6.2729483688071745","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.69999999999999996","6.2313580158857382","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.71250000000000002","6.1902577912522743","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.72499999999999998","6.14963124071385","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.73750000000000004","6.1094561082438572","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.75","6.0697073381777482","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.76249999999999996","6.0303587549433768","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.77500000000000002","5.9913788685923288","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.78749999999999998","5.9527263921883193","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.80000000000000004","5.9143729320242073","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.8125","5.8762616188705401","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.82499999999999996","5.8383583658507279","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.83750000000000002","5.8006377042968413","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.84999999999999998","5.7631236196140865","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.86250000000000004","5.7258785393341505","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.875","5.6889976258269606","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.88749999999999996","5.6528751842193561","3","1","3","1","3","NA","NA","NA","NA","NA","NA"
"bending_desc_04","0.90000000000000002","5.6179942587552434","3","1","3","1","3","0.048403270259644048","0.95159672974035592","19.659761099525216","0.90319345948071184","NA","NA"
